data,produto,titulo,preco,link
27/02/2026 10:39,PS5,Console Mídia Física Com God Of War Ragnarok Playstation 5 Cor Branco (Novo com caixa aberta),3790,https://www.mercadolivre.com.br/console-midia-fisica-com-god-of-war-ragnarok-playstation-5-cor-branco-novo-com-caixa-aberta/p/MLB2022623443#polycard_client=search-desktop&search_layout=grid&position=9&type=product&tracking_id=27517747-5c10-4b41-9531-c4c05d84a004&wid=MLB6298243402&sid=search
27/02/2026 10:39,PS5,Console Playstation 5 Slim Edição 1tb Sony Ps5 Digital Cor Branco Com 5 Jogos,3790,https://produto.mercadolivre.com.br/MLB-5857577154-console-playstation-5-slim-edico-1tb-sony-ps5-digital-cor-branco-com-5-jogos-_JM?searchVariation=192303767615#polycard_client=search-desktop&searchVariation=192303767615&search_layout=grid&position=32&type=item&tracking_id=27517747-5c10-4b41-9531-c4c05d84a004
27/02/2026 10:39,RTX 4060,Placa De Vídeo Zotac Geforce Twin Edge Rtx 4060 8gb Gddr6,3999,https://www.mercadolivre.com.br/placa-de-video-zotac-geforce-twin-edge-rtx-4060-8gb-gddr6/p/MLB40827289#polycard_client=search-desktop&search_layout=grid&position=35&type=product&tracking_id=64a88732-c3f6-46ae-833c-55b639906ea5&wid=MLB5422712316&sid=search
27/02/2026 10:39,RTX 4060,Placa De Vídeo Inno3d Nvidia Geforce Rtx 4060 Ti 8gb Gddr6,3766,https://www.mercadolivre.com.br/placa-de-video-inno3d-nvidia-geforce-rtx-4060-ti-8gb-gddr6/p/MLB2065599986#polycard_client=search-desktop&search_layout=grid&position=3&type=product&tracking_id=64a88732-c3f6-46ae-833c-55b639906ea5&wid=MLB6218745472&sid=search
27/02/2026 10:39,RTX 4060,Placa de vídeo Msi Rtx 4060 Ti Ventus 3x 8gb Gddr6,3699,https://www.mercadolivre.com.br/placa-de-video-msi-rtx-4060-ti-ventus-3x-8gb-gddr6/p/MLB28489150#polycard_client=search-desktop&search_layout=grid&position=16&type=product&tracking_id=64a88732-c3f6-46ae-833c-55b639906ea5&wid=MLB5732859372&sid=search
27/02/2026 10:40,PS5,Sony PlayStation 5 Slim CFI-2015B 1TB Digital cor branco 2023,3799,https://www.mercadolivre.com.br/sony-playstation-5-slim-cfi-2015b-1tb-digital-cor-branco-2023/p/MLB29034307#polycard_client=search-desktop&search_layout=grid&position=5&type=product&tracking_id=82beb8ba-0b89-40d3-a565-031f6fdcd9c3&wid=MLB4480587493&sid=search
27/02/2026 10:40,PS5,Console Mídia Física Com God Of War Ragnarok Playstation 5 Cor Branco (Novo com caixa aberta),3790,https://www.mercadolivre.com.br/console-midia-fisica-com-god-of-war-ragnarok-playstation-5-cor-branco-novo-com-caixa-aberta/p/MLB2022623443#polycard_client=search-desktop&search_layout=grid&position=9&type=product&tracking_id=82beb8ba-0b89-40d3-a565-031f6fdcd9c3&wid=MLB6298243402&sid=search
27/02/2026 10:40,PS5,Console Playstation 5 Slim Edição 1tb Sony Ps5 Digital Cor Branco Com 5 Jogos,3790,https://produto.mercadolivre.com.br/MLB-5857577154-console-playstation-5-slim-edico-1tb-sony-ps5-digital-cor-branco-com-5-jogos-_JM?searchVariation=192303767615#polycard_client=search-desktop&searchVariation=192303767615&search_layout=grid&position=32&type=item&tracking_id=82beb8ba-0b89-40d3-a565-031f6fdcd9c3
27/02/2026 10:40,RTX 4060,Placa De Vídeo Zotac Geforce Twin Edge Rtx 4060 8gb Gddr6,3999,https://www.mercadolivre.com.br/placa-de-video-zotac-geforce-twin-edge-rtx-4060-8gb-gddr6/p/MLB40827289#polycard_client=search-desktop&search_layout=grid&position=35&type=product&tracking_id=4dc0340a-0d24-4cfe-80d9-08339631e004&wid=MLB5422712316&sid=search
27/02/2026 10:40,RTX 4060,Placa De Vídeo Inno3d Nvidia Geforce Rtx 4060 Ti 8gb Gddr6,3766,https://www.mercadolivre.com.br/placa-de-video-inno3d-nvidia-geforce-rtx-4060-ti-8gb-gddr6/p/MLB2065599986#polycard_client=search-desktop&search_layout=grid&position=3&type=product&tracking_id=4dc0340a-0d24-4cfe-80d9-08339631e004&wid=MLB6218745472&sid=search
27/02/2026 10:40,RTX 4060,Placa de vídeo Msi Rtx 4060 Ti Ventus 3x 8gb Gddr6,3699,https://www.mercadolivre.com.br/placa-de-video-msi-rtx-4060-ti-ventus-3x-8gb-gddr6/p/MLB28489150#polycard_client=search-desktop&search_layout=grid&position=16&type=product&tracking_id=4dc0340a-0d24-4cfe-80d9-08339631e004&wid=MLB5732859372&sid=search
